sample_id,question,rationale,model_prompt,outputs,ROUGE-1,ROUGE-2,ROUGE-L,BERTScore_Precision,BERTScore_Recall,BERTScore_F1
24c2dfd2df3897989f3e3d3f4f0227b187f46fb9151a371d420629d0a96bbeb0,Which mosquito-borne disease is a leading cause of death in Africa? ,"Malaria, caused by the Plasmodium parasite, is a leading cause of death in Africa.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Which mosquito-borne disease is a leading cause of death in Africa? 
###Answer:"," A
###Options: 
###A. Malaria
###B. Dengue Fever
###C. Yellow Fever
###D. Zika Virus
###E. Chikungunya

###Answer: A
###Explanation: Malaria is a leading cause of death in Africa, with an estimated 627,000 deaths in 2020 alone. Dengue Fever, Yellow Fever, Z",0.29787233624264375,0.2307692270192308,0.29787233624264375,0.7990924,0.87262875,0.8342431
048665be6cd9131df29552367ed6c0babd13c28c10a35701085b94dd6327bfce,What is a common traditional remedy for stomach ailments in Africa?,Drinking ginger or peppermint tea is a common traditional remedy for stomach issues in Africa.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is a common traditional remedy for stomach ailments in Africa?
###Answer:"," A
###Options:
###A. Ginger
###B. Garlic
###C. Turmeric
###D. Cinnamon
###E. Cloves",0.0,0.0,0.0,0.8078159,0.8371408,0.8222169
22ccd202f44c10f1d4a42d5e737b64912d24b6b2a2a2a2b03d404f265851981f,"What is the most common gynecologic malignancy in African women?
","Cervical cancer is the most common gynecologic malignancy in African women, with high incidence rates attributed to persistent human papillomavirus (HPV) infection, limited access to screening programs, and sociocultural factors. Prevention strategies include HPV vaccination and cervical cancer screening.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the most common gynecologic malignancy in African women?

###Answer:"," A

###Explanation: The most common gynecologic malignancy in African women is cervical cancer.

###Reference(s):

###[1] ""Cervical cancer in Africa: epidemiology, prevention, and treatment."" - https://www.ncbi.nlm.nih.gov/pmc/articles/PMC5783027/

###[2] ""Cancer in",0.3076923027218935,0.17142856646530627,0.27692307195266275,0.79724205,0.8517034,0.82357335
38a71f650d2f05c944e41a4a89a2acfa19dbfd4a11b8669291dd68445fc1c14d,What is the primary method used for diagnosing hemolytic anemia associated with thrombotic thrombocytopenic purpura (TTP) in Africa? ,Measurement of ADAMTS13 activity and presence of ADAMTS13 inhibitors is the primary method used for diagnosing hemolytic anemia associated with thrombotic thrombocytopenic purpura (TTP) in Africa. This can be done using enzyme-linked immunosorbent assays (ELISAs) or functional assays.,"###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the primary method used for diagnosing hemolytic anemia associated with thrombotic thrombocytopenic purpura (TTP) in Africa? 
###Answer:"," A
###Options:
###A. Direct antiglobulin test (DAT)
###B. Hemoglobin electrophoresis
###C. Bone marrow aspiration
###D. Coombs test
###E. Platelet count",0.0,0.0,0.0,0.7971363,0.8019411,0.79953146
3dab367ad95409be910b2bb7cc83e638b6cb7f5dac3c3275fe5189ed4712d0ed,"How do cultural beliefs and social norms influence the prevalence and management of chronic diseases such as diabetes and hypertension in Africa, and what strategies can be implemented to promote preventive behaviors and improve disease management?","Cultural beliefs and social norms play a significant role in shaping perceptions of chronic diseases like diabetes and hypertension in Africa. Stigma, fear of diagnosis, and reliance on traditional healers may deter individuals from seeking early diagnosis and adhering to treatment regimens. Cultural dietary practices, physical activity patterns, and health-seeking behaviors also impact disease management outcomes. Strategies to promote preventive behaviors and improve disease management involve community engagement, culturally tailored health education programs, integration of traditional healing practices with modern healthcare services, training of community health workers, and decentralization of chronic disease management services to primary care settings. Empowering individuals and communities to make healthy lifestyle choices, addressing socio-economic inequalities, and strengthening healthcare systems are crucial for mitigating the burden of chronic diseases in Africa.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: How do cultural beliefs and social norms influence the prevalence and management of chronic diseases such as diabetes and hypertension in Africa, and what strategies can be implemented to promote preventive behaviors and improve disease management?
###Answer:"," B
###Explanation: Cultural beliefs and social norms play a significant role in the prevalence and management of chronic diseases such as diabetes and hypertension in Africa. These factors can influence dietary habits, physical activity levels, and healthcare-seeking behaviors, among other things. To promote preventive behaviors and improve disease management, strategies can be implemented such as:

A. Increasing public awareness and education about chronic diseases and their risk factors
B. Incorporating",0.3624161026584388,0.22580644697421678,0.3624161026584388,0.88942915,0.8798307,0.8846039
78b1291aaec5e1716a658dfa6fed3cc58782a4c87c73f268fda79edac5b81a9d,What is the most common cause of pediatric pneumonia in Africa? ,"Respiratory syncytial virus (RSV) is a common cause of pediatric pneumonia in Africa, particularly in infants and young children.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the most common cause of pediatric pneumonia in Africa? 
###Answer:"," A
###List of options:
###A. Bacteria
###B. Viruses
###C. Fungi
###D. Parasites
###E. Environmental factors",0.060606055647383326,0.0,0.060606055647383326,0.79690677,0.7803186,0.78852546
ee9839f503b4adce608c3a6d6a36d2e8b97cee86de9b918766ca1a94c0464cc5,"Explain the diagnostic approach and management of common gastrointestinal disorders, such as peptic ulcer disease and gastroenteritis, in Nigerian patients.","Answer: Peptic ulcer disease is commonly caused by Helicobacter pylori infection or non-steroidal anti-inflammatory drugs (NSAIDs) in Nigeria. Diagnosis involves upper endoscopy and H. pylori testing. Management includes proton pump inhibitors, H. pylori eradication therapy, and avoidance of NSAIDs. Gastroenteritis is typically managed with rehydration therapy, antiemetics, and antibiotics in severe cases, with consideration of local antimicrobial resistance patterns.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: Explain the diagnostic approach and management of common gastrointestinal disorders, such as peptic ulcer disease and gastroenteritis, in Nigerian patients.
###Answer:"," A. Peptic ulcer disease is commonly managed with proton pump inhibitors and eradication of Helicobacter pylori infection. Gastroenteritis is typically managed with fluid replacement and antibiotics if necessary. It is important to consider the local prevalence of bacterial resistance when choosing an antibiotic. Additionally, cultural and socioeconomic factors may impact treatment adherence and should be taken into account.",0.40404039904091427,0.21238937553136514,0.383838378838894,0.90444434,0.88394046,0.89407486
ed8dcd8db10365f787bd64b4cc98629e9f18a7769bff80b900c94c26f963e643,How does the prevalence of anemia vary across different age groups in Africa?,"Anemia prevalence varies across age groups, with higher rates observed among children under five, pregnant women, and elderly populations in Africa.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: How does the prevalence of anemia vary across different age groups in Africa?
###Answer:", A. Prevalence of anemia is highest among children under 5 years old in Africa.,0.28571428091428575,0.181818177043159,0.28571428091428575,0.9186827,0.89460975,0.90648645
c5a15b201d3bfb15ac7b709966bd25d8fce0c550fabe3392ac915d30b9d26bf3,What traditional remedies are used for pain management in African cultures?,"Traditional remedies may include herbal teas, topical ointments, and massage techniques using plants such as ginger, turmeric, or aloe vera.","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What traditional remedies are used for pain management in African cultures?
###Answer:"," A. Herbal baths, B. Acupuncture, C. Cupping, D. Aromatherapy, E. None of the above
###Answer: A. Herbal baths",0.0,0.0,0.0,0.82840365,0.8353722,0.8318733
0bfd988c5545a50fa4af467c34c9201b48480babbd04132f79c4e9dbf68c46d5,"What is the recommended first-line treatment for endometrial hyperplasia without atypia in African women who desire fertility preservation?
","Progestin therapy is the recommended first-line treatment for endometrial hyperplasia without atypia in African women who desire fertility preservation. Oral or intrauterine progestin regimens induce endometrial decidualization, promoting glandular apoptosis and regression of hyperplastic lesions.
","###Instruction: You should directly answer the question by choosing ONLY the correct option from the list of options that will be provided to you. You must only return one character between A,B,C,D,E. You MUST NOT provide any additional text or explanation.

###Question: What is the recommended first-line treatment for endometrial hyperplasia without atypia in African women who desire fertility preservation?

###Answer:"," A. Progestin therapy

###Reference(s):

- American College of Obstetricians and Gynecologists. ACOG Practice Bulletin No. 149: Management of Endometrial Hyperplasia and Endometrial Intraepithelial Neoplasia. Obstet Gynecol. 2014 Mar;123(3):685-96.
- N",0.13114753609244845,0.0312499950439461,0.09836065084654688,0.79014415,0.8442488,0.81630087
